title,fuel_type,mileage,power,origin,city,region,reg_month,reg_year,garanty,price_neg,price,link
Opel Corsa 1.2 Enjoy,Gasolina,173000.0,86.0,Nacional,"Algés, Linda-A-Velha e Cruz Quebrada-Dafundo",Lisboa,Junho,2010.0,0,Valor Fixo,4490.0,https://www.standvirtual.com/anuncio/opel-corsa-1-2-enjoy-ID8Oh2la.html#64231c9db8
Renault Clio 1.5 dCi Privilège,Diesel,240000.0,65.0,,"Alto do Seixalinho, Santo André e Verderena",Setúbal,Agosto,2003.0,0,Negociável,2390.0,https://www.standvirtual.com/anuncio/renault-clio-1-5-dci-privilge-ID8OGHLp.html#64231c9db8
Mercedes-Benz C 250 BlueTEC AMG Line Aut.,Diesel,46000.0,204.0,,Charneca de Caparica e Sobreda,Setúbal,Julho,2016.0,1,Valor Fixo,38900.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-250-bluetec-amg-line-aut-ID8NVwJG.html#64231c9db8
BMW 120 PACK M,Diesel,134000.0,177.0,Nacional,Charneca de Caparica e Sobreda,Setúbal,Maio,2011.0,1,Valor Fixo,18900.0,https://www.standvirtual.com/anuncio/bmw-120-pack-m-ID8NY1iY.html#64231c9db8
Mercedes-Benz E 220 CDi Elegance,Diesel,279000.0,150.0,,Maia,Porto,Julho,2004.0,0,Negociável,10000.0,https://www.standvirtual.com/anuncio/mercedes-benz-e-220-cdi-elegance-ID8OGHk5.html#64231c9db8
Mercedes-Benz GLA 200,Diesel,55000.0,136.0,,Charneca de Caparica e Sobreda,Setúbal,Maio,2016.0,1,Valor Fixo,28500.0,https://www.standvirtual.com/anuncio/mercedes-benz-gla-200-ID8NY3l1.html#64231c9db8
Renault Espace 1.6 dCi Zen,Diesel,79000.0,130.0,Nacional,Rio de Mouro,Lisboa,Abril,2016.0,1,Negociável,20250.0,https://www.standvirtual.com/anuncio/renault-espace-1-6-dci-zen-ID8OwrjU.html#64231c9db8
Mercedes-Benz B 200,Diesel,81900.0,136.0,,Lisboa,Lisboa,Outubro,2015.0,0,Valor Fixo,19900.0,https://www.standvirtual.com/anuncio/mercedes-benz-b-200-ID8NtioK.html#64231c9db8
SEAT Leon ST 1.6 TDI FR S/S,Diesel,6214.0,115.0,Nacional,"Almada, Cova da Piedade, Pragal e Cacilhas",Setúbal,Setembro,2019.0,1,"Negociável                                                , Valor negociável",26350.0,https://www.standvirtual.com/anuncio/seat-leon-st-1-6-tdi-fr-s-s-ID8Opq7R.html#64231c9db8
SEAT Tarraco 2.0 TDI style,Diesel,6906.0,150.0,Nacional,"Almada, Cova da Piedade, Pragal e Cacilhas",Setúbal,Outubro,2019.0,1,"Negociável                                                , Valor negociável",36250.0,https://www.standvirtual.com/anuncio/seat-tarraco-2-0-tdi-style-ID8OCoFN.html#64231c9db8
SEAT Ateca 1.6 TDi Style DSG,Diesel,4959.0,115.0,Nacional,"Almada, Cova da Piedade, Pragal e Cacilhas",Setúbal,Maio,2019.0,1,"Negociável                                                , Valor negociável",31450.0,https://www.standvirtual.com/anuncio/seat-ateca-1-6-tdi-style-dsg-ID8OCoGh.html#64231c9db8
BMW X1 23DA XDRIVE,Diesel,229000.0,204.0,Nacional,Charneca de Caparica e Sobreda,Setúbal,Janeiro,2010.0,1,Valor Fixo,18990.0,https://www.standvirtual.com/anuncio/bmw-x1-23da-xdrive-ID8OdEZn.html#64231c9db8
BMW X1 20d x DRIVE,Diesel,229000.0,177.0,Nacional,Charneca de Caparica e Sobreda,Setúbal,Janeiro,2010.0,1,Valor Fixo,18990.0,https://www.standvirtual.com/anuncio/bmw-x1-20d-x-drive-ID8OhXQu.html#64231c9db8
Mercedes-Benz C 220 BlueTEC AMG Line,Diesel,100000.0,204.0,,Charneca de Caparica e Sobreda,Setúbal,Maio,2015.0,1,Valor Fixo,33000.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-bluetec-amg-line-ID8Ow3FN.html#64231c9db8
Opel Astra 1.6 CDTi Cosmo S/S J19,Diesel,100000.0,110.0,,Santo António dos Olivais,Coimbra,Janeiro,2015.0,0,Valor Fixo,12750.0,https://www.standvirtual.com/anuncio/opel-astra-1-6-cdti-cosmo-s-s-j19-ID8O9YrB.html#64231c9db8
VW Sharan 2.0 TDi Blue Confortline,Diesel,53000.0,150.0,Nacional,Santa Eufémia e Boa Vista,Leiria,Maio,2017.0,1,"Negociável                                                , Valor negociável",31450.0,https://www.standvirtual.com/anuncio/vw-sharan-2-0-tdi-blue-confortline-ID8Oa8at.html#64231c9db8
VW Passat Variant 1.6 TDI Confortline,Diesel,39750.0,120.0,Nacional,Santa Eufémia e Boa Vista,Leiria,Abril,2018.0,1,Valor Fixo,25590.0,https://www.standvirtual.com/anuncio/vw-passat-variant-1-6-tdi-confortline-ID8Oa89Z.html#64231c9db8
Skoda Rapid Spaceback 1.4 TDi Style,Diesel,70445.0,90.0,Nacional,Santa Eufémia e Boa Vista,Leiria,Junho,2016.0,1,"Negociável                                                , Valor negociável",12990.0,https://www.standvirtual.com/anuncio/skoda-rapid-spaceback-1-4-tdi-style-ID8Ninwh.html#64231c9db8
VW Golf Variant 1.6 TDi BlueMotion Confortline,Diesel,123550.0,110.0,Nacional,Santa Eufémia e Boa Vista,Leiria,Novembro,2014.0,1,Valor Fixo,14990.0,https://www.standvirtual.com/anuncio/vw-golf-variant-1-6-tdi-bluemotion-confortline-ID8Nyore.html#64231c9db8
Toyota Auris D4D 90 cv,Diesel,93900.0,90.0,Importado,Bougado (São Martinho e Santiago),Porto,Abril,2016.0,1,Valor Fixo,14950.0,https://www.standvirtual.com/anuncio/toyota-auris-d4d-90-cv-ID8NeiC1.html#64231c9db8
Mercedes-Benz C 180 d Station Avantgarde,Diesel,65000.0,115.0,,Charneca de Caparica e Sobreda,Setúbal,Julho,2015.0,1,Valor Fixo,23500.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-180-d-station-avantgarde-ID8Otjqp.html#64231c9db8
Mercedes-Benz C 200 d Station Avantgarde,Diesel,65000.0,115.0,,Charneca de Caparica e Sobreda,Setúbal,Julho,2015.0,1,Valor Fixo,23500.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-station-avantgarde-ID8OtkL7.html#64231c9db8
Mercedes-Benz E 250 9G-Tronic  Avantgarde,Diesel,204000.0,204.0,,Charneca de Caparica e Sobreda,Setúbal,Setembro,2014.0,1,Valor Fixo,24900.0,https://www.standvirtual.com/anuncio/mercedes-benz-e-250-9g-tronic-avantgarde-ID8Oaum3.html#64231c9db8
Mercedes-Benz E 220 9G-Tronic  Avantgarde,Diesel,204000.0,204.0,,Charneca de Caparica e Sobreda,Setúbal,Setembro,2014.0,1,Valor Fixo,24900.0,https://www.standvirtual.com/anuncio/mercedes-benz-e-220-9g-tronic-avantgarde-ID8OaujY.html#64231c9db8
Citroën Spacetourer 9 lugares,Diesel,53130.0,120.0,,Rio de Mouro,Lisboa,Maio,2018.0,1,Negociável,22990.0,https://www.standvirtual.com/anuncio/citron-spacetourer-9-lugares-ID8NSBWS.html#64231c9db8
Mercedes-Benz C 220 9-G TRONIC AVANTGARDE,Diesel,18000.0,170.0,,Charneca de Caparica e Sobreda,Setúbal,Junho,2018.0,1,Valor Fixo,36900.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-9-g-tronic-avantgarde-ID8NAgsU.html#bc3f889244
Mercedes-Benz E 220,Diesel,20000.0,194.0,,Charneca de Caparica e Sobreda,Setúbal,Março,2018.0,1,Valor Fixo,54000.0,https://www.standvirtual.com/anuncio/mercedes-benz-e-220-ID8NlGQC.html#bc3f889244
Mercedes-Benz A 180 AMG line,Diesel,35000.0,109.0,,Campolide,Lisboa,Setembro,2015.0,1,Negociável,20750.0,https://www.standvirtual.com/anuncio/mercedes-benz-a-180-amg-line-ID8OloOm.html#bc3f889244
Mercedes-Benz C 200,Gasolina,11000.0,184.0,,Charneca de Caparica e Sobreda,Setúbal,Setembro,2018.0,1,Valor Fixo,36000.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-ID8O5jBm.html#bc3f889244
Mercedes-Benz E 220,Diesel,71000.0,194.0,,Charneca de Caparica e Sobreda,Setúbal,Fevereiro,2017.0,1,Valor Fixo,35900.0,https://www.standvirtual.com/anuncio/mercedes-benz-e-220-ID8OaupA.html#bc3f889244
Mercedes-Benz C 220,Diesel,15000.0,194.0,,Charneca de Caparica e Sobreda,Setúbal,Agosto,2018.0,1,Valor Fixo,41000.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-ID8NPv2Q.html#bc3f889244
BMW 520 520d Touring NACIONAL,Diesel,199298.0,198.0,Nacional,"Nogueira, Fraião e Lamaçães",Braga,Janeiro,2014.0,0,Valor Fixo,23000.0,https://www.standvirtual.com/anuncio/bmw-520-520d-touring-nacional-ID8Oqk9o.html#bc3f889244
Audi A4 Avant,Diesel,375000.0,130.0,,"Leiria, Pousos, Barreira e Cortes",Leiria,Junho,2002.0,0,Negociável,4500.0,https://www.standvirtual.com/anuncio/audi-a4-avant-ID8ODUao.html#bc3f889244
Ford S-Max 1.8 TDCi Titanium 7L,Diesel,150000.0,125.0,Nacional,Sines,Setúbal,Julho,2009.0,0,Valor Fixo,10000.0,https://www.standvirtual.com/anuncio/ford-s-max-1-8-tdci-titanium-7l-ID8OjtO6.html#bc3f889244
Renault Clio 0.9 TCe Limited,Gasolina,49000.0,90.0,Nacional,Tomar (São João Baptista) e Santa Maria dos Olivais,Santarém,Maio,2018.0,1,Negociável,12950.0,https://www.standvirtual.com/anuncio/renault-clio-0-9-tce-limited-ID8Mndw6.html#bc3f889244
Renault Mégane Sport Tourer 1.5 dCi Intens,Diesel,62000.0,110.0,,Fernão Ferro,Setúbal,Junho,2017.0,1,Negociável,15978.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-1-5-dci-intens-ID8OBdOd.html#bc3f889244
Peugeot 308 SW 1.6 BlueHDi Active,Diesel,156000.0,120.0,,Covilhã e Canhoso,Castelo Branco,Dezembro,2015.0,1,Valor Fixo,13500.0,https://www.standvirtual.com/anuncio/peugeot-308-sw-1-6-bluehdi-active-ID8ODdzc.html#bc3f889244
BMW 320 d Advantage Auto,Diesel,190000.0,163.0,,Nogueira,Bragança,Janeiro,2015.0,0,Valor Fixo,20500.0,https://www.standvirtual.com/anuncio/bmw-320-d-advantage-auto-ID8ODdrO.html#bc3f889244
Volvo C30 Knetic,Diesel,213000.0,110.0,Importado,Estorãos,Viana do Castelo,Novembro,2007.0,0,Negociável,5750.0,https://www.standvirtual.com/anuncio/volvo-c30-knetic-ID8OtFKQ.html#bc3f889244
Mercedes-Benz C 200,Diesel,94000.0,136.0,,Rio de Mouro,Lisboa,Maio,2015.0,1,Negociável,26900.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-ID8OkXVq.html#bc3f889244
Mercedes-Benz E 250,Diesel,295000.0,150.0,Nacional,Venda do Pinheiro e Santo Estêvão das Galés,Lisboa,Maio,2011.0,0,Negociável,15900.0,https://www.standvirtual.com/anuncio/mercedes-benz-e-250-ID8OGHeT.html#bc3f889244
Peugeot 308 1.6 HDi Sport CVM6,Diesel,149000.0,110.0,Nacional,"Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo",Castelo Branco,Março,2010.0,0,Negociável,7750.0,https://www.standvirtual.com/anuncio/peugeot-308-1-6-hdi-sport-cvm6-ID8OkKv8.html#bc3f889244
VW Golf 2.0 TSi GTi DSG,Gasolina,105000.0,230.0,,Viseu,Viseu,Outubro,2013.0,0,Negociável,23500.0,https://www.standvirtual.com/anuncio/vw-golf-2-0-tsi-gti-dsg-ID8OCoWP.html#bc3f889244
Renault Mégane Sport Tourer 1.5 dCi Intens,Diesel,40336.0,110.0,Nacional,Carcavelos e Parede,Lisboa,Abril,2017.0,1,Negociável,16990.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-1-5-dci-intens-ID8OFluO.html#bc3f889244
BMW 225xe Active Tourer i xe,Híbrido (Gasolina),10763.0,224.0,,Carcavelos e Parede,Lisboa,Outubro,2018.0,1,Negociável,27590.0,https://www.standvirtual.com/anuncio/bmw-225xe-active-tourer-i-xe-ID8OFKf8.html#bc3f889244
Mercedes-Benz GLC 350 e 4-Matic,Híbrido (Gasolina),22249.0,320.0,,Carcavelos e Parede,Lisboa,Dezembro,2017.0,1,Negociável,49390.0,https://www.standvirtual.com/anuncio/mercedes-benz-glc-350-e-4-matic-ID8OFhi8.html#bc3f889244
VW Passat Variant 1.6 TDI Trendline,Diesel,53533.0,120.0,Nacional,Carcavelos e Parede,Lisboa,Outubro,2016.0,1,Negociável,16990.0,https://www.standvirtual.com/anuncio/vw-passat-variant-1-6-tdi-trendline-ID8OFkpO.html#bc3f889244
Tesla Model S P90D,Eléctrico,135000.0,772.0,,São João das Lampas e Terrugem,Lisboa,Abril,2016.0,1,Valor Fixo,65900.0,https://www.standvirtual.com/anuncio/tesla-model-s-p90d-ID8OHJLi.html#bc3f889244
Fiat 500 0.9 8V TwinAir Cult S&S,Gasolina,35900.0,105.0,,Ega,Coimbra,Outubro,2016.0,0,Negociável,12450.0,https://www.standvirtual.com/anuncio/fiat-500-0-9-8v-twinair-cult-s-s-ID8OI5pN.html#bc3f889244
Renault Clio 0.9 TCe Limited Edition,Gasolina,17133.0,90.0,Nacional,Maia,Porto,Janeiro,2019.0,1,Valor Fixo,13750.0,https://www.standvirtual.com/anuncio/renault-clio-0-9-tce-limited-edition-ID8OceGJ.html#bc3f889244
Volvo V60 1.6 D2 KINETIC,Diesel,141009.0,115.0,,Rio Tinto,Porto,Junho,2013.0,1,Valor Fixo,13450.0,https://www.standvirtual.com/anuncio/volvo-v60-1-6-d2-kinetic-ID8Nqn2Y.html#bc3f889244
BMW 216 Active Tourer D LINE ADVANTAGE - 50681 KM - GARANTIA,Diesel,50681.0,116.0,,Maia,Porto,Junho,2015.0,1,Valor Fixo,17650.0,https://www.standvirtual.com/anuncio/bmw-216-active-tourer-d-line-advantage-50681-km-garantia-ID8NFgSF.html#bc3f889244
Nissan Leaf,Eléctrico,52892.0,110.0,,Lordelo do Ouro e Massarelos,Porto,Agosto,2015.0,1,Valor Fixo,13900.0,https://www.standvirtual.com/anuncio/nissan-leaf-ID8Ohldi.html#bc3f889244
Volvo V40 Cross Country 1.6 D2 MOMENTUM,Diesel,152829.0,115.0,,Maia,Porto,Fevereiro,2014.0,1,Valor Fixo,14950.0,https://www.standvirtual.com/anuncio/volvo-v40-cross-country-1-6-d2-momentum-ID8MOMOx.html#bc3f889244
Mercedes-Benz CLA 180 CDI PACK URBAN -- 68886 KM -- GARANTIA,Diesel,68886.0,110.0,,Rio Tinto,Porto,Março,2015.0,1,Valor Fixo,21950.0,https://www.standvirtual.com/anuncio/mercedes-benz-cla-180-cdi-pack-urban-68886-km-garantia-ID8Ovzue.html#bc3f889244
Renault Zoe Intens,Eléctrico,26000.0,88.0,,Lordelo do Ouro e Massarelos,Porto,Dezembro,2014.0,1,Valor Fixo,10990.0,https://www.standvirtual.com/anuncio/renault-zoe-intens-ID8OopJx.html#bc3f889244
Mercedes-Benz C 220 CDI Avantgarde BE 123g,Diesel,160735.0,170.0,,Maia,Porto,Setembro,2013.0,1,Valor Fixo,17950.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-cdi-avantgarde-be-123g-ID8OvBIS.html#bc3f889244
Renault Mégane Break Exclusive 105cv selo barato,Diesel,198000.0,105.0,,Loures,Lisboa,Fevereiro,2007.0,1,Negociável,4250.0,https://www.standvirtual.com/anuncio/renault-mgane-break-exclusive-105cv-selo-barato-ID8OGH7b.html#df30e8091f
Renault Zoe Intens 40 Flex,Eléctrico,22000.0,92.0,,São João das Lampas e Terrugem,Lisboa,Dezembro,2016.0,1,Valor Fixo,16900.0,https://www.standvirtual.com/anuncio/renault-zoe-intens-40-flex-ID8OtJzF.html#df30e8091f
Renault Grand Modus,Diesel,110720.0,90.0,Nacional,Alfena,Porto,Abril,2012.0,0,Negociável,2750.0,https://www.standvirtual.com/anuncio/renault-grand-modus-ID8MKzey.html#df30e8091f
Renault Mégane Sport Tourer 1.5 dCi Confort,Diesel,182135.0,110.0,Nacional,Alfena,Porto,Junho,2013.0,0,Negociável,4250.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-1-5-dci-confort-ID8NL7oa.html#df30e8091f
VW Amarok,Diesel,125988.0,140.0,Nacional,Alfena,Porto,Junho,2014.0,0,Negociável,8950.0,https://www.standvirtual.com/anuncio/vw-amarok-ID8MUq0T.html#df30e8091f
BMW 520 D 2.0 Sport,Diesel,193963.0,177.0,Nacional,Alfena,Porto,Novembro,2010.0,0,Negociável,7950.0,https://www.standvirtual.com/anuncio/bmw-520-d-2-0-sport-ID8ME2vz.html#df30e8091f
Mitsubishi ASX 1.6 MIVEC Intense Connect Edition,Gasolina,1598.0,117.0,Nacional,Alfena,Porto,Janeiro,2019.0,0,Negociável,7950.0,https://www.standvirtual.com/anuncio/mitsubishi-asx-1-6-mivec-intense-connect-edition-ID8MP7hJ.html#df30e8091f
Mercedes-Benz E 250 CDi Avantgarde BlueEfficiency,Diesel,105763.0,204.0,Nacional,Queluz e Belas,Lisboa,Junho,2012.0,0,Negociável,23500.0,https://www.standvirtual.com/anuncio/mercedes-benz-e-250-cdi-avantgarde-blueefficiency-ID8OGhup.html#df30e8091f
Renault Zoe Intens,Eléctrico,57000.0,88.0,,Lordelo do Ouro e Massarelos,Porto,Fevereiro,2013.0,1,Valor Fixo,10900.0,https://www.standvirtual.com/anuncio/renault-zoe-intens-ID8Oojg8.html#df30e8091f
Renault Zoe Life 40,Eléctrico,20900.0,92.0,,São João das Lampas e Terrugem,Lisboa,Agosto,2017.0,1,Valor Fixo,13900.0,https://www.standvirtual.com/anuncio/renault-zoe-life-40-ID8NKhrf.html#df30e8091f
Renault Zoe Zen 40 Flex,Eléctrico,12900.0,88.0,,Lordelo do Ouro e Massarelos,Porto,Dezembro,2017.0,1,Valor Fixo,15900.0,https://www.standvirtual.com/anuncio/renault-zoe-zen-40-flex-ID8NC6vJ.html#df30e8091f
Renault Zoe Life R240,Eléctrico,67000.0,88.0,,Lordelo do Ouro e Massarelos,Porto,Setembro,2016.0,1,Valor Fixo,9990.0,https://www.standvirtual.com/anuncio/renault-zoe-life-r240-ID8O7bKd.html#df30e8091f
Citroën C4 1.6 HDi Attraction,Diesel,229900.0,92.0,,Canidelo,Porto,Fevereiro,2012.0,0,Valor Fixo,7490.0,https://www.standvirtual.com/anuncio/citron-c4-1-6-hdi-attraction-ID8OAzNq.html#df30e8091f
Renault Zoe Intens 40 Flex Nacional,Eléctrico,20000.0,92.0,Nacional,São João das Lampas e Terrugem,Lisboa,Dezembro,2017.0,1,Valor Fixo,16900.0,https://www.standvirtual.com/anuncio/renault-zoe-intens-40-flex-nacional-ID8Nlzbt.html#df30e8091f
BMW 420 Gran Coupé d Pack M,Diesel,195000.0,190.0,,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Lisboa,Março,2016.0,1,Valor Fixo,27500.0,https://www.standvirtual.com/anuncio/bmw-420-gran-coup-d-pack-m-ID8NUyzQ.html#df30e8091f
Renault Clio 1.5 DCI Gt Line 110cv 6V garantia 2022,Diesel,45000.0,110.0,Nacional,Lousã e Vilarinho,Coimbra,Outubro,2017.0,1,Negociável,15470.0,https://www.standvirtual.com/anuncio/renault-clio-1-5-dci-gt-line-110cv-6v-garantia-2022-ID8OsBMy.html#df30e8091f
Toyota Auris 1.4 D-4D AC,Diesel,200000.0,90.0,Nacional,Encosta do Sol,Lisboa,Julho,2009.0,0,Negociável,7750.0,https://www.standvirtual.com/anuncio/toyota-auris-1-4-d-4d-ac-ID8OGfHY.html#df30e8091f
Peugeot 308 1.6 BlueHDi GT Line EAT6,Diesel,162000.0,120.0,Importado,Alverca do Ribatejo e Sobralinho,Lisboa,Maio,2016.0,1,Valor Fixo,15900.0,https://www.standvirtual.com/anuncio/peugeot-308-1-6-bluehdi-gt-line-eat6-ID8OBUPu.html#df30e8091f
Renault Twingo 1.0 SCe Night &amp; Day,Gasolina,35000.0,71.0,Nacional,Benfica,Lisboa,Junho,2018.0,1,Negociável,9980.0,https://www.standvirtual.com/anuncio/renault-twingo-1-0-sce-night-amp-day-ID8OzCQ3.html#df30e8091f
Mercedes-Benz GLA 250 4-Matic,Gasolina,52000.0,211.0,Nacional,Buarcos,Coimbra,Maio,2014.0,1,Valor Fixo,23800.0,https://www.standvirtual.com/anuncio/mercedes-benz-gla-250-4-matic-ID8O1Wiw.html#df30e8091f
Opel Meriva 1.3 CDTi Cosmo,Diesel,139000.0,95.0,Nacional,Benfica,Lisboa,Fevereiro,2011.0,1,Valor Fixo,8480.0,https://www.standvirtual.com/anuncio/opel-meriva-1-3-cdti-cosmo-ID8Oswqe.html#df30e8091f
Suzuki Ignis GLX AllGrip 4x4 - (Garantia),Gasolina,18300.0,90.0,Nacional,Mafra,Lisboa,Janeiro,2018.0,1,Negociável,14390.0,https://www.standvirtual.com/anuncio/suzuki-ignis-glx-allgrip-4x4-garantia-ID8OGGet.html#df30e8091f
VW Passat Variant 1.6 TDI Confortline,Diesel,136118.0,120.0,,Santo André de Vagos,Aveiro,Novembro,2016.0,1,Valor Fixo,16950.0,https://www.standvirtual.com/anuncio/vw-passat-variant-1-6-tdi-confortline-ID8MMToO.html#df30e8091f
Mazda 6 MZR-CD 2.0 SPORT,Diesel,222709.0,143.0,Nacional,Almancil,Faro,Novembro,2006.0,1,Negociável,7850.0,https://www.standvirtual.com/anuncio/mazda-6-mzr-cd-2-0-sport-ID8OanJ3.html#df30e8091f
Opel Corsa,Gasolina,150737.0,75.0,Nacional,Almancil,Faro,Dezembro,2007.0,1,Valor Fixo,5850.0,https://www.standvirtual.com/anuncio/opel-corsa-ID8Ntijo.html#df30e8091f
Opel Corsa 1.2i Enjoy,Gasolina,96610.0,85.0,Nacional,Almancil,Faro,Julho,2011.0,1,Valor Fixo,7850.0,https://www.standvirtual.com/anuncio/opel-corsa-1-2i-enjoy-ID8OzDYl.html#df30e8091f
Ford Focus SW 1.5 TDCI Titanium,Diesel,97365.0,120.0,Nacional,Almancil,Faro,Fevereiro,2016.0,1,Valor Fixo,14850.0,https://www.standvirtual.com/anuncio/ford-focus-sw-1-5-tdci-titanium-ID8NRama.html#df30e8091f
Renault Clio Sport Tourer 1.5 dCi Limited,Diesel,53803.0,90.0,Nacional,Almancil,Faro,Maio,2017.0,1,Negociável,14850.0,https://www.standvirtual.com/anuncio/renault-clio-sport-tourer-1-5-dci-limited-ID8NRhp7.html#df30e8091f
BMW 316 Touring,Diesel,290000.0,150.0,,Recarei,Porto,Março,2011.0,0,Negociável,11500.0,https://www.standvirtual.com/anuncio/bmw-316-touring-ID8OGhm3.html#df30e8091f
Smart ForFour 1.0 90cv Auto. Prime Cabrio,Gasolina,37601.0,90.0,Nacional,Massamá e Monte Abraão,Lisboa,Dezembro,2016.0,1,"Valor Fixo                                                 , Valor negociável",12900.0,https://www.standvirtual.com/anuncio/smart-forfour-1-0-90cv-auto-prime-cabrio-ID8OI7Wp.html#df30e8091f
VW Scirocco 1.4 TSi,Gasolina,104000.0,122.0,Importado,Carregosa,Aveiro,Maio,2012.0,0,Negociável,14500.0,https://www.standvirtual.com/anuncio/vw-scirocco-1-4-tsi-ID8ODcz6.html#df30e8091f
Ford Focus SW Station 1.6 TDCi Titanium,Diesel,179000.0,109.0,Nacional,Benfica,Lisboa,Outubro,2010.0,1,Valor Fixo,7780.0,https://www.standvirtual.com/anuncio/ford-focus-sw-station-1-6-tdci-titanium-ID8Ogzkl.html#df30e8091f
Smart ForFour 1EDITION,Gasolina,43000.0,71.0,Nacional,"Algés, Linda-A-Velha e Cruz Quebrada-Dafundo",Lisboa,Maio,2015.0,1,Negociável,8700.0,https://www.standvirtual.com/anuncio/smart-forfour-1edition-ID8OFFJJ.html#8be0533638
Mercedes-Benz CLA 45 AMG 360cv,Gasolina,12000.0,360.0,Nacional,Benfica,Lisboa,Janeiro,2016.0,1,Valor Fixo,44980.0,https://www.standvirtual.com/anuncio/mercedes-benz-cla-45-amg-360cv-ID8OgQK4.html#8be0533638
Peugeot 308 SW 1.6 e-HDi Active,Diesel,133658.0,115.0,,Vila do Conde,Porto,Novembro,2014.0,1,Negociável,11500.0,https://www.standvirtual.com/anuncio/peugeot-308-sw-1-6-e-hdi-active-ID8OlWCl.html#8be0533638
BMW Compact 318 TI 115CV 1.8,Gasolina,207000.0,115.0,Nacional,Venteira,Lisboa,Julho,2002.0,0,Negociável,4999.0,https://www.standvirtual.com/anuncio/bmw-compact-318-ti-115cv-1-8-ID8N9hbK.html#8be0533638
Toyota Auris 1.8 Hybrid Square Collection,Híbrido (Gasolina),37000.0,136.0,Nacional,Benfica,Lisboa,Março,2018.0,1,Valor Fixo,20750.0,https://www.standvirtual.com/anuncio/toyota-auris-1-8-hybrid-square-collection-ID8NTwze.html#8be0533638
Alfa Romeo 159 Sportwagon 1.9 JMTm Distinctive 150cv,Diesel,249000.0,150.0,Nacional,Benfica,Lisboa,Maio,2007.0,1,Valor Fixo,7500.0,https://www.standvirtual.com/anuncio/alfa-romeo-159-sportwagon-1-9-jmtm-distinctive-150cv-ID8OxMMO.html#8be0533638
Ford Focus 1.6 TDCi ECOnetic 99g,Diesel,132000.0,90.0,Nacional,Benfica,Lisboa,Agosto,2010.0,1,Valor Fixo,6980.0,https://www.standvirtual.com/anuncio/ford-focus-1-6-tdci-econetic-99g-ID8ODuu8.html#8be0533638
BMW 116,Diesel,36236.0,116.0,,Vila do Conde,Porto,Dezembro,2015.0,1,Valor Fixo,23000.0,https://www.standvirtual.com/anuncio/bmw-116-ID8OnNT0.html#8be0533638
Peugeot 3008 2.0 BlueHDi GT EAT8,Diesel,24000.0,180.0,Nacional,Buarcos,Coimbra,Maio,2018.0,1,Negociável,39000.0,https://www.standvirtual.com/anuncio/peugeot-3008-2-0-bluehdi-gt-eat8-ID8NOYVD.html#8be0533638
Renault Captur 0.9 TCe Exclusive,Gasolina,8100.0,90.0,Nacional,Lisboa,Lisboa,Julho,2019.0,1,Valor Fixo,16990.0,https://www.standvirtual.com/anuncio/renault-captur-0-9-tce-exclusive-ID8OkdOF.html#8be0533638
Mercedes-Benz A 180 D PROGRESSIVE,Diesel,12100.0,116.0,,Lisboa,Lisboa,Junho,2018.0,1,Valor Fixo,30900.0,https://www.standvirtual.com/anuncio/mercedes-benz-a-180-d-progressive-ID8NstBu.html#8be0533638
Audi A3 Sportback 1.6 TDi Advance,Diesel,99900.0,105.0,Nacional,Benfica,Lisboa,Março,2014.0,1,Valor Fixo,15980.0,https://www.standvirtual.com/anuncio/audi-a3-sportback-1-6-tdi-advance-ID8OGZoZ.html#8be0533638
